name_product,category,price_original,price_sale,discount,condition,availability,date_seen,weight_kg,shipping,merchant
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,129.99,129.99,No Discount,New,Available,2017-11-18,0.39,Free Shipping,bhphotovideo
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,169.99,129.99,24%,New,Available,2017-11-16,0.39,Expedited Shipping,Walmart
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,136.99,136.99,No Discount,New,Available,2017-10-10,0.39,Undefined,Bestbuy
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,144.57,144.57,No Discount,New,Available,2018-06-01,0.39,Free Shipping,bhphotovideo
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,148.99,148.99,No Discount,New,Available,2018-03-30,0.39,Undefined,hokie_vt
BC 30 WIRELESS BACKUP CAMERA WITH CAR ADAPTER POWER CABLE,Electronics,169.99,149.99,12%,New,Available,2017-10-23,0.39,Expedited Shipping,Walmart
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,39.99,39.99,No Discount,New,Available,2017-07-26,0.07,Undefined,Bestbuy
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,38.0,38.0,No Discount,New,Available,2018-05-04,0.07,Free Shipping,bhphotovideo
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,24.95,24.95,No Discount,Used,Available,2017-08-22,0.07,Free Shipping,bhphotovideo
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,39.0,39.0,No Discount,New,Available,2017-08-19,0.07,Free Shipping,bhphotovideo
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,27.99,27.99,No Discount,New,Available,2017-07-26,0.07,Undefined,Bestbuy
BC TRW W SERIES BATTERY CHARGER (BLACK),Electronics,29.95,29.95,No Discount,Used,Available,2017-08-30,0.07,Free Shipping,bhphotovideo
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,99.95,99.95,No Discount,New,Available,2017-10-21,2.22,Undefined,"ETM Online Deals, LLC"
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,129.99,129.99,No Discount,New,Available,2015-12-17,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,149.99,149.99,No Discount,New,Available,2017-03-03,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,113.99,113.99,No Discount,New,Available,2017-05-01,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,129.99,129.99,No Discount,New,Available,2018-05-26,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,149.93,149.93,No Discount,New,Available,2017-09-17,2.22,Undefined,"ETM Online Deals, LLC"
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,96.99,96.99,No Discount,New,Available,2017-04-04,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,111.99,111.99,No Discount,New,Available,2017-03-30,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,131.99,131.99,No Discount,New,Available,2017-03-03,2.22,Undefined,Bestbuy
YAMAHA NATURAL SOUND 6 1 2 2 WAY ALL WEATHER OUTDOOR SPEAKERS (PAIR) WHITE,Electronics,149.99,149.99,No Discount,New,Available,2018-05-26,2.22,Undefined,Bestbuy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,89.99,89.99,No Discount,New,Available,2018-02-05,0.5,Undefined,Firemall LLC
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,72.98,72.98,No Discount,New,Available,2017-11-12,0.5,Undefined,Mian Brothers Inc
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,72.99,72.99,No Discount,New,Available,2017-10-31,0.5,Undefined,Mian Brothers Inc
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,71.99,71.99,No Discount,New,Available,2017-09-28,0.5,Undefined,Bestbuy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,64.99,64.99,No Discount,New,Available,2017-09-28,0.5,Free Shipping,crazy-shnarf
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,79.0,79.0,No Discount,New,Available,2017-09-06,0.5,Free Shipping,Best Buy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,69.99,69.99,No Discount,New,Available,2017-09-18,0.5,Undefined,Mian Brothers Inc
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,79.0,79.0,No Discount,New,Available,2017-07-26,0.5,Undefined,Bestbuy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,69.99,69.99,No Discount,New,Available,2017-08-24,0.5,Undefined,Bestbuy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,69.59,69.59,No Discount,New,Available,2017-08-24,0.5,Free Shipping,fanteller
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,69.99,69.99,No Discount,New,Available,2017-08-28,0.5,Free Shipping,Best Buy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,89.97,89.97,No Discount,New,Available,2017-07-30,0.5,Undefined,eGoodies
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,59.0,59.0,No Discount,New,Available,2017-07-31,0.5,Undefined,Bestbuy
GOOGLE DAYDREAM VIEW VR HEADSET (SLATE),Electronics,60.0,60.0,No Discount,New,Available,2017-07-23,0.5,Free Shipping,surplusstockpile
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,24.99,24.99,No Discount,Used,Available,2017-08-22,0.07,Free Shipping,goldstar_tech
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,29.95,29.95,No Discount,New,Available,2017-08-28,0.07,Free Shipping,eco-keeper7
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,27.95,27.95,No Discount,New,Available,2017-08-28,0.07,Free Shipping,big_deals_4_you_2
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,32.99,32.99,No Discount,New,Available,2017-08-28,0.07,Free Shipping,georgec4459
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,24.74,24.74,No Discount,New,Available,2017-08-28,0.07,Free Shipping,georgec4459
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,33.0,33.0,No Discount,Used,Available,2017-08-22,0.07,Free Shipping,bhphotovideo
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,29.99,29.99,No Discount,New,Available,2017-08-22,0.07,Free Shipping,goldstar_tech
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,64.0,64.0,No Discount,New,Available,2018-05-04,0.07,Free Shipping,bhphotovideo
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,42.99,42.99,No Discount,New,Available,2017-08-28,0.07,Free Shipping,scifiwriter99
APPLE USB C VGA MULTIPORT ADAPTER,Electronics,69.0,69.0,No Discount,New,Available,2017-08-19,0.07,Free Shipping,bhphotovideo
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,74.99,74.99,No Discount,New,Available,2017-08-19,0.23,Free Shipping,bhphotovideo
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,74.99,74.99,No Discount,New,Available,2018-05-26,0.23,Undefined,Bestbuy
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,74.99,74.99,No Discount,New,Available,2017-07-26,0.23,Undefined,Bestbuy
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,74.99,74.99,No Discount,New,Available,2017-10-11,0.23,Free Shipping,Best Buy
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,91.28,91.28,No Discount,New,Available,2017-09-17,0.23,Undefined,Nspire Store
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,74.99,74.99,No Discount,New,Available,2017-07-23,0.23,Undefined,Adorama Camera
PIONEER 8X EXTERNAL USB 3.0 QUAD LAYER BLU RAY DISC DL DVD±RW CD RW DRIVE SILVER,Electronics,64.95,64.95,No Discount,Used,Available,2017-08-29,0.23,Free Shipping,bhphotovideo
H.EAR GO WIRELESS SPEAKER (CINNABAR RED),Electronics,198.0,198.0,No Discount,New,Available,2016-05-06,0.79,Free Shipping,bhphotovideo
H.EAR GO WIRELESS SPEAKER (CINNABAR RED),Electronics,199.99,199.99,No Discount,New,Available,2017-03-04,0.79,Undefined,Bestbuy
H.EAR GO WIRELESS SPEAKER (CINNABAR RED),Electronics,149.99,149.99,No Discount,New,Available,2017-04-26,0.79,Undefined,Bestbuy
H.EAR GO WIRELESS SPEAKER (CINNABAR RED),Electronics,189.99,189.99,No Discount,New,Available,2017-05-09,0.79,Undefined,Bestbuy
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,949.95,949.95,No Discount,Used,Available,2017-08-22,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1099.99,1099.99,No Discount,New,Available,2017-08-28,0.71,Undefined,Bestbuy
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,999.99,999.99,No Discount,New,Available,2018-05-26,0.71,Undefined,Bestbuy
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1818.17,1198.0,34%,New,Available,2017-10-24,0.71,Expedited Shipping,Walmart
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1799.99,1098.0,39%,New,Available,2017-08-14,0.71,Standard Shipping,Cameta Camera
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1098.0,1098.0,No Discount,New,Available,2017-08-19,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1019.99,1019.99,No Discount,New,Available,2017-08-01,0.71,Undefined,Bestbuy
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1515.14,1199.99,21%,New,Available,2018-01-09,0.71,Expedited Shipping,Walmart
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1799.99,1198.0,33%,New,Available,2018-01-28,0.71,Standard Shipping,Cameta Camera
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1199.99,1199.99,No Discount,New,Available,2017-07-26,0.71,Undefined,Bestbuy
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1198.0,1198.0,No Discount,New,Available,2017-08-19,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1999.99,1098.0,45%,New,Available,2017-09-14,0.71,Standard Shipping,Beach Camera
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1999.99,1198.0,40%,New,Available,2017-07-23,0.71,Standard Shipping,Cameta Camera
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,998.0,998.0,No Discount,New,Available,2017-12-04,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1298.0,1298.0,No Discount,New,Available,2017-08-30,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1397.0,1397.0,No Discount,New,Available,2018-06-01,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,1398.0,1398.0,No Discount,New,Available,2017-08-30,0.71,Free Shipping,bhphotovideo
ALPHA A7 MIRRORLESS DIGITAL CAMERA WITH 28 70MM LENS AND BATTERY KIT,Electronics,934.99,934.99,No Discount,New,Available,2017-08-28,0.71,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,998.0,998.0,No Discount,New,Available,2017-07-23,0.3,Standard Shipping,OneCall
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,847.95,847.95,No Discount,Used,Available,2017-08-29,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1214.5,1214.5,No Discount,New,Available,2017-08-29,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1163.5,1163.5,No Discount,New,Available,2017-12-07,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1319.05,1319.05,No Discount,New,Available,2018-06-01,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,948.0,948.0,No Discount,New,Available,2017-11-18,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,799.99,799.99,No Discount,New,Available,2017-09-28,0.3,Free Shipping,Best Buy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,998.0,998.0,No Discount,New,Available,2017-09-17,0.3,Standard Shipping,Beach Camera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,749.99,749.99,No Discount,New,Available,2017-03-30,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,998.0,998.0,No Discount,New,Available,2017-08-19,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,948.0,948.0,No Discount,New,Available,2017-12-08,0.3,Standard Shipping,Beach Camera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,899.99,899.99,No Discount,New,Available,2017-05-01,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,949.0,949.0,No Discount,New,Available,2017-08-28,0.3,Free Shipping,redtagcamera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,817.95,817.95,No Discount,Used,Available,2017-08-19,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,806.66,806.66,No Discount,Used,Available,2017-09-28,0.3,Free Shipping,alpinespringers99
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,999.0,999.0,No Discount,New,Available,2017-12-07,0.3,Standard Shipping,Focus Camera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,999.99,999.99,No Discount,New,Available,2018-05-26,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,748.5,748.5,No Discount,Used,Available,2017-08-19,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1298.0,1049.0,19%,New,Available,2017-09-17,0.3,Undefined,Focus Camera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,735.0,735.0,No Discount,Used,Available,2017-09-28,0.3,Paid Shipping,lawman1967
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,799.0,799.0,No Discount,New,Available,2017-09-27,0.3,Free Shipping,buydig
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,998.0,948.0,5%,New,Available,2018-03-22,0.3,Standard Shipping,Focus Camera
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,849.99,849.99,No Discount,New,Available,2017-03-03,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1238.95,1238.95,No Discount,New,Available,2018-06-02,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1242.95,1242.95,No Discount,New,Available,2018-05-07,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1218.95,1218.95,No Discount,New,Available,2018-06-02,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,949.99,949.99,No Discount,New,Available,2018-06-18,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,799.0,799.0,No Discount,New,Available,2017-08-28,0.3,Paid Shipping,thegpsdoctor
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,899.99,899.99,No Discount,New,Available,2018-06-19,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1213.5,1213.5,No Discount,New,Available,2017-12-07,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,799.99,799.99,No Discount,New,Available,2017-04-04,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,999.99,999.99,No Discount,New,Available,2017-03-03,0.3,Undefined,Bestbuy
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,1172.95,1172.95,No Discount,New,Available,2018-05-07,0.3,Free Shipping,bhphotovideo
CYBER SHOT DSC RX100 V DIGITAL CAMERA,Electronics,976.98,976.98,No Discount,New,Available,2017-11-09,0.3,Undefined,Redtagcamera
TOSHIBA TH GW10 SYMBIO 6 IN 1 SMART HOME SOLUTION AND SECURITY CAMERA WITH AN AMAZON ALEXA SPEAKER BUILT IN,Electronics,249.99,249.99,No Discount,New,Available,2018-04-24,1.34,Undefined,Bestbuy
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,79.99,79.99,No Discount,New,Available,2018-05-26,0.31,Undefined,Bestbuy
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,88.95,79.95,10%,New,Available,2017-11-08,0.31,Undefined,Walmart
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,109.99,79.95,27%,New,Available,2017-07-22,0.31,Expedited Shipping,Walmart
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,79.95,79.95,No Discount,New,Available,2018-01-21,0.31,Undefined,Walmart
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,79.95,79.95,No Discount,New,Available,2017-08-22,0.31,Free Shipping,turtlebeach_inc
TURTLE BEACH EAR FORCE STEALTH 450 OVER THE EAR WIRELESS GAMING HEADSET FOR PC BLACK RED,Electronics,99.99,99.99,No Discount,New,Available,2017-12-10,0.31,Undefined,Walmart
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,99.95,99.95,No Discount,New,Available,2017-07-13,0.0,Standard Shipping,Creative Audio
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,79.95,79.95,No Discount,New,Available,2018-03-05,0.0,Standard Shipping,Creative Audio
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,79.96,79.96,No Discount,New,Available,2018-02-07,0.0,Standard Shipping,Creative Audio
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,81.24,81.24,No Discount,New,Available,2018-01-10,0.0,Standard Shipping,Creative Audio
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,98.11,98.11,No Discount,New,Available,2017-11-09,0.0,Undefined,AMI Ventures Inc
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,129.94,99.95,23%,New,Available,2017-08-15,0.0,Undefined,HiFiSoundConnection
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,99.99,99.99,No Discount,New,Available,2017-03-04,0.0,Undefined,Bestbuy
KICKER 6.5 2 WAY FULL RANGE SPEAKERS (PAIR) WHITE,Electronics,99.0,99.0,No Discount,New,Available,2017-06-29,0.0,Undefined,Creative Audio
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,140.05,110.83,21%,New,Available,2017-11-09,1.22,Expedited Shipping,Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,143.11,143.11,No Discount,New,Available,2015-04-23,1.22,Undefined,pcRUSH - Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,129.95,129.95,No Discount,New,Available,2017-07-23,1.22,Expedited Shipping,Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,128.99,128.99,No Discount,New,Available,2015-06-26,1.22,Free Shipping,Bestbuy
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,140.05,108.48,23%,New,Available,2017-09-17,1.22,Expedited Shipping,Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,149.32,149.32,No Discount,New,Available,2018-01-21,1.22,Undefined,Always In Touch
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,143.28,143.28,No Discount,New,Available,2015-04-01,1.22,Undefined,pcRUSH - Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,161.38,161.38,No Discount,New,Available,2017-10-21,1.22,Freight Shipping,UnbeatableSale
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,136.99,136.99,No Discount,New,Available,2015-08-20,1.22,Free Shipping,Bestbuy
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,129.99,129.99,No Discount,New,Available,2017-03-04,1.22,Undefined,Bestbuy
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,140.05,107.32,23%,New,Available,2017-12-06,1.22,Undefined,Walmart
ECOXGEAR ECOSTONE BLUETOOTH WATERPROOF SPEAKER BLUE,Electronics,129.99,129.99,No Discount,New,Available,2018-05-26,1.22,Undefined,Bestbuy
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,33.99,33.99,No Discount,New,Available,2017-05-18,0.03,Undefined,Bestbuy
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,45.92,45.92,No Discount,New,Available,2015-04-23,0.03,Undefined,Focus Camera - Walmart
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,28.99,28.99,No Discount,New,Available,2017-05-01,0.03,Undefined,Bestbuy
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,32.99,32.99,No Discount,New,Available,2017-10-17,0.03,Free Shipping,bhphotovideo
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,34.97,34.97,No Discount,New,Available,2017-08-19,0.03,Free Shipping,bhphotovideo
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,32.49,32.49,No Discount,New,Available,2017-12-05,0.03,Free Shipping,bhphotovideo
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,33.99,33.99,No Discount,New,Available,2018-05-26,0.03,Undefined,Bestbuy
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,34.92,34.92,No Discount,New,Available,2017-08-29,0.03,Free Shipping,bhphotovideo
TIFFEN 72MM NEUTRAL DENSITY 0.9 LENS FILTER,Electronics,34.99,34.99,No Discount,New,Available,2017-03-02,0.03,Undefined,Bestbuy
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,299.0,299.0,No Discount,New,Available,2017-08-19,8.48,Free Shipping,bhphotovideo
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,379.0,379.0,No Discount,New,Available,2017-08-22,8.48,Free Shipping,buydig
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,299.99,299.99,No Discount,New,Available,2017-07-31,8.48,Undefined,Bestbuy
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,299.99,299.99,No Discount,New,Available,2018-05-26,8.48,Undefined,Bestbuy
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,479.0,379.0,21%,New,Available,2018-03-05,8.48,Standard Shipping,Beach Camera
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,379.0,379.0,No Discount,New,Available,2018-02-07,8.48,Standard Shipping,OneCall
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,379.99,379.99,No Discount,New,Available,2018-05-26,8.48,Undefined,Bestbuy
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,379.0,379.0,No Discount,New,Available,2017-08-19,8.48,Free Shipping,bhphotovideo
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,399.0,298.0,25%,New,Available,2018-01-18,8.48,Undefined,Electronics Expo (Authorized Dealer)
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,379.99,379.99,No Discount,New,Available,2017-07-26,8.48,Undefined,Bestbuy
PIONEER 5.1 CH. 4K ULTRA HD HDR COMPATIBLE A V HOME THEATER RECEIVER BLACK,Electronics,479.0,299.0,38%,New,Available,2017-11-12,8.48,Standard Shipping,Beach Camera
V MODA CROSSFADE WIRELESS OVER EAR HEADPHONES PHANTOM CHROME,Electronics,279.99,279.99,No Discount,New,Available,2017-03-10,0.91,Undefined,Bestbuy
V MODA CROSSFADE WIRELESS OVER EAR HEADPHONES PHANTOM CHROME,Electronics,270.0,249.99,7%,New,Available,2017-11-04,0.91,Standard Shipping,Sam Ash Music Direct
V MODA CROSSFADE WIRELESS OVER EAR HEADPHONES PHANTOM CHROME,Electronics,29.75,29.75,No Discount,New,Available,2017-06-01,0.91,Free Shipping,musiciansfriend
